Node,In-Degree,Out-Degree,Closeness,Betweenness,PageRank
1923,0,2,0.0,0.0,5.0487823458630175e-05
1924,0,5,0.0,0.0,5.0487823458630175e-05
1925,0,22,0.0,0.0,5.0487823458630175e-05
1928,0,7,0.0,0.0,5.0487823458630175e-05
1890,0,1,0.0,0.0,5.0487823458630175e-05
1926,0,1,0.0,0.0,5.0487823458630175e-05
1929,0,1,0.0,0.0,5.0487823458630175e-05
1930,0,1,0.0,0.0,5.0487823458630175e-05
1931,0,15,0.0,0.0,5.0487823458630175e-05
1937,0,13,0.0,0.0,5.0487823458630175e-05
1932,0,1,0.0,0.0,5.0487823458630175e-05
1933,0,1,0.0,0.0,5.0487823458630175e-05
1938,0,1,0.0,0.0,5.0487823458630175e-05
1934,0,1,0.0,0.0,5.0487823458630175e-05
1939,0,1,0.0,0.0,5.0487823458630175e-05
1940,0,5,0.0,0.0,5.0487823458630175e-05
1941,0,1,0.0,0.0,5.0487823458630175e-05
1943,0,3,0.0,0.0,5.0487823458630175e-05
1944,0,2,0.0,0.0,5.0487823458630175e-05
1945,0,2,0.0,0.0,5.0487823458630175e-05
1946,0,4,0.0,0.0,5.0487823458630175e-05
1947,0,15,0.0,0.0,5.0487823458630175e-05
4031,17,0,0.21425401129874347,0.0,9.161717806417431e-05
1948,0,14,0.0,0.0,5.0487823458630175e-05
1951,0,29,0.0,0.0,5.0487823458630175e-05
1958,0,1,0.0,0.0,5.0487823458630175e-05
1959,0,1,0.0,0.0,5.0487823458630175e-05
1960,0,1,0.0,0.0,5.0487823458630175e-05
1962,0,31,0.0,0.0,5.0487823458630175e-05
6621,4,0,0.18599511449841186,0.0,9.544504768028091e-05
6762,5,0,0.20203142818970166,0.0,0.00012018462215862236
1967,0,31,0.0,0.0,5.0487823458630175e-05
1968,0,2,0.0,0.0,5.0487823458630175e-05
1975,0,1,0.0,0.0,5.0487823458630175e-05
1976,0,6,0.0,0.0,5.0487823458630175e-05
1978,0,1,0.0,0.0,5.0487823458630175e-05
1952,0,3,0.0,0.0,5.0487823458630175e-05
1980,0,47,0.0,0.0,5.0487823458630175e-05
1981,0,2,0.0,0.0,5.0487823458630175e-05
1986,0,17,0.0,0.0,5.0487823458630175e-05
1988,0,1,0.0,0.0,5.0487823458630175e-05
1989,0,1,0.0,0.0,5.0487823458630175e-05
1993,0,3,0.0,0.0,5.0487823458630175e-05
1994,0,1,0.0,0.0,5.0487823458630175e-05
1995,0,3,0.0,0.0,5.0487823458630175e-05
1996,0,1,0.0,0.0,5.0487823458630175e-05
1794,0,26,0.0,0.0,5.0487823458630175e-05
2000,0,1,0.0,0.0,5.0487823458630175e-05
2002,0,1,0.0,0.0,5.0487823458630175e-05
2005,0,1,0.0,0.0,5.0487823458630175e-05
2008,0,1,0.0,0.0,5.0487823458630175e-05
2009,0,63,0.0,0.0,5.0487823458630175e-05
2040,0,1,0.0,0.0,5.0487823458630175e-05
2010,0,27,0.0,0.0,5.0487823458630175e-05
2011,0,3,0.0,0.0,5.0487823458630175e-05
2012,0,3,0.0,0.0,5.0487823458630175e-05
2013,0,1,0.0,0.0,5.0487823458630175e-05
2042,0,2,0.0,0.0,5.0487823458630175e-05
2015,0,1,0.0,0.0,5.0487823458630175e-05
2017,0,1,0.0,0.0,5.0487823458630175e-05
2018,0,2,0.0,0.0,5.0487823458630175e-05
2019,0,1,0.0,0.0,5.0487823458630175e-05
2020,0,1,0.0,0.0,5.0487823458630175e-05
2021,0,1,0.0,0.0,5.0487823458630175e-05
2044,0,2,0.0,0.0,5.0487823458630175e-05
2023,0,1,0.0,0.0,5.0487823458630175e-05
2024,0,1,0.0,0.0,5.0487823458630175e-05
2025,0,1,0.0,0.0,5.0487823458630175e-05
2026,0,1,0.0,0.0,5.0487823458630175e-05
2027,0,1,0.0,0.0,5.0487823458630175e-05
2045,0,1,0.0,0.0,5.0487823458630175e-05
2029,0,2,0.0,0.0,5.0487823458630175e-05
2030,0,1,0.0,0.0,5.0487823458630175e-05
2031,0,1,0.0,0.0,5.0487823458630175e-05
2032,0,1,0.0,0.0,5.0487823458630175e-05
2033,0,22,0.0,0.0,5.0487823458630175e-05
2034,0,1,0.0,0.0,5.0487823458630175e-05
2035,0,1,0.0,0.0,5.0487823458630175e-05
2036,0,2,0.0,0.0,5.0487823458630175e-05
2037,0,8,0.0,0.0,5.0487823458630175e-05
6111,10,0,0.21215133691964871,0.0,7.744906064061325e-05
698,0,11,0.0,0.0,5.0487823458630175e-05
4216,14,1,0.2052356364405426,6.65220430657781e-07,0.0003621991215874128
2038,0,5,0.0,0.0,5.0487823458630175e-05
2049,0,3,0.0,0.0,5.0487823458630175e-05
2050,0,4,0.0,0.0,5.0487823458630175e-05
2051,0,1,0.0,0.0,5.0487823458630175e-05
2052,0,14,0.0,0.0,5.0487823458630175e-05
2054,0,3,0.0,0.0,5.0487823458630175e-05
2056,0,1,0.0,0.0,5.0487823458630175e-05
2057,0,1,0.0,0.0,5.0487823458630175e-05
2058,0,1,0.0,0.0,5.0487823458630175e-05
2059,0,4,0.0,0.0,5.0487823458630175e-05
2061,0,4,0.0,0.0,5.0487823458630175e-05
2063,0,21,0.0,0.0,5.0487823458630175e-05
2064,0,2,0.0,0.0,5.0487823458630175e-05
2065,0,50,0.0,0.0,5.0487823458630175e-05
2068,0,4,0.0,0.0,5.0487823458630175e-05
2070,0,1,0.0,0.0,5.0487823458630175e-05
2077,0,1,0.0,0.0,5.0487823458630175e-05
2081,0,1,0.0,0.0,5.0487823458630175e-05
2082,0,1,0.0,0.0,5.0487823458630175e-05
2084,0,10,0.0,0.0,5.0487823458630175e-05
2086,0,1,0.0,0.0,5.0487823458630175e-05
2087,0,1,0.0,0.0,5.0487823458630175e-05
2088,0,6,0.0,0.0,5.0487823458630175e-05
2089,0,1,0.0,0.0,5.0487823458630175e-05
2090,0,1,0.0,0.0,5.0487823458630175e-05
2093,0,55,0.0,0.0,5.0487823458630175e-05
2096,0,2,0.0,0.0,5.0487823458630175e-05
2422,2,0,0.18765636846904346,0.0,8.160306711566785e-05
2100,0,1,0.0,0.0,5.0487823458630175e-05
2099,0,22,0.0,0.0,5.0487823458630175e-05
2104,0,2,0.0,0.0,5.0487823458630175e-05
2103,0,2,0.0,0.0,5.0487823458630175e-05
2105,0,11,0.0,0.0,5.0487823458630175e-05
2108,0,4,0.0,0.0,5.0487823458630175e-05
2110,0,3,0.0,0.0,5.0487823458630175e-05
2111,0,4,0.0,0.0,5.0487823458630175e-05
2115,0,16,0.0,0.0,5.0487823458630175e-05
2118,0,113,0.0,0.0,5.0487823458630175e-05
6321,4,0,0.1986826630834387,0.0,6.476264281469642e-05
7994,10,0,0.21384971221520854,0.0,8.771457288441197e-05
8225,7,0,0.19625334630665234,0.0,6.59385585410443e-05
2125,0,3,0.0,0.0,5.0487823458630175e-05
2126,0,1,0.0,0.0,5.0487823458630175e-05
2127,0,3,0.0,0.0,5.0487823458630175e-05
2130,0,8,0.0,0.0,5.0487823458630175e-05
2131,0,1,0.0,0.0,5.0487823458630175e-05
2132,0,1,0.0,0.0,5.0487823458630175e-05
2133,1,129,0.20076009931743383,5.2443620767228236e-05,5.1956667757756725e-05
2136,0,1,0.0,0.0,5.0487823458630175e-05
2138,0,1,0.0,0.0,5.0487823458630175e-05
2139,0,3,0.0,0.0,5.0487823458630175e-05
2141,0,2,0.0,0.0,5.0487823458630175e-05
2142,0,2,0.0,0.0,5.0487823458630175e-05
2143,0,1,0.0,0.0,5.0487823458630175e-05
4218,22,0,0.2257166821227745,0.0,0.00022745538403190482
2146,0,1,0.0,0.0,5.0487823458630175e-05
2147,0,1,0.0,0.0,5.0487823458630175e-05
2148,0,1,0.0,0.0,5.0487823458630175e-05
2149,0,2,0.0,0.0,5.0487823458630175e-05
2150,0,1,0.0,0.0,5.0487823458630175e-05
2152,0,4,0.0,0.0,5.0487823458630175e-05
2156,0,41,0.0,0.0,5.0487823458630175e-05
2155,0,1,0.0,0.0,5.0487823458630175e-05
2159,0,18,0.0,0.0,5.0487823458630175e-05
2161,0,3,0.0,0.0,5.0487823458630175e-05
2164,0,1,0.0,0.0,5.0487823458630175e-05
2167,0,1,0.0,0.0,5.0487823458630175e-05
2169,0,32,0.0,0.0,5.0487823458630175e-05
2170,0,2,0.0,0.0,5.0487823458630175e-05
2171,0,16,0.0,0.0,5.0487823458630175e-05
2172,0,29,0.0,0.0,5.0487823458630175e-05
2173,0,1,0.0,0.0,5.0487823458630175e-05
2175,0,1,0.0,0.0,5.0487823458630175e-05
2176,0,17,0.0,0.0,5.0487823458630175e-05
2177,0,3,0.0,0.0,5.0487823458630175e-05
2179,0,1,0.0,0.0,5.0487823458630175e-05
2180,0,1,0.0,0.0,5.0487823458630175e-05
2183,0,1,0.0,0.0,5.0487823458630175e-05
2184,0,3,0.0,0.0,5.0487823458630175e-05
2186,0,61,0.0,0.0,5.0487823458630175e-05
2187,0,1,0.0,0.0,5.0487823458630175e-05
2188,0,3,0.0,0.0,5.0487823458630175e-05
2189,0,1,0.0,0.0,5.0487823458630175e-05
2190,0,1,0.0,0.0,5.0487823458630175e-05
2191,0,1,0.0,0.0,5.0487823458630175e-05
2192,0,5,0.0,0.0,5.0487823458630175e-05
2194,0,3,0.0,0.0,5.0487823458630175e-05
2196,0,3,0.0,0.0,5.0487823458630175e-05
2197,0,4,0.0,0.0,5.0487823458630175e-05
2198,0,3,0.0,0.0,5.0487823458630175e-05
2199,0,1,0.0,0.0,5.0487823458630175e-05
2200,0,2,0.0,0.0,5.0487823458630175e-05
2201,0,1,0.0,0.0,5.0487823458630175e-05
2203,0,1,0.0,0.0,5.0487823458630175e-05
2204,0,1,0.0,0.0,5.0487823458630175e-05
2212,0,1,0.0,0.0,5.0487823458630175e-05
2213,0,1,0.0,0.0,5.0487823458630175e-05
2214,0,3,0.0,0.0,5.0487823458630175e-05
2215,0,15,0.0,0.0,5.0487823458630175e-05
2216,0,1,0.0,0.0,5.0487823458630175e-05
2217,0,11,0.0,0.0,5.0487823458630175e-05
2218,0,1,0.0,0.0,5.0487823458630175e-05
2219,0,1,0.0,0.0,5.0487823458630175e-05
2221,0,1,0.0,0.0,5.0487823458630175e-05
2222,0,1,0.0,0.0,5.0487823458630175e-05
8033,5,0,0.19757006536106328,0.0,0.0001840659342810355
2224,0,3,0.0,0.0,5.0487823458630175e-05
2226,0,28,0.0,0.0,5.0487823458630175e-05
2227,0,4,0.0,0.0,5.0487823458630175e-05
2228,0,1,0.0,0.0,5.0487823458630175e-05
2230,0,49,0.0,0.0,5.0487823458630175e-05
3623,4,0,0.18121838286667477,0.0,6.660596399073358e-05
2232,0,12,0.0,0.0,5.0487823458630175e-05
2235,0,1,0.0,0.0,5.0487823458630175e-05
2236,0,75,0.0,0.0,5.0487823458630175e-05
2238,0,1,0.0,0.0,5.0487823458630175e-05
2239,0,1,0.0,0.0,5.0487823458630175e-05
2041,0,6,0.0,0.0,5.0487823458630175e-05
2243,0,1,0.0,0.0,5.0487823458630175e-05
2249,0,38,0.0,0.0,5.0487823458630175e-05
2250,0,3,0.0,0.0,5.0487823458630175e-05
2254,0,6,0.0,0.0,5.0487823458630175e-05
2255,0,31,0.0,0.0,5.0487823458630175e-05
3737,7,0,0.19608870423760313,0.0,6.784440448366807e-05
2259,0,1,0.0,0.0,5.0487823458630175e-05
2260,0,1,0.0,0.0,5.0487823458630175e-05
2261,0,1,0.0,0.0,5.0487823458630175e-05
2262,0,1,0.0,0.0,5.0487823458630175e-05
2153,0,4,0.0,0.0,5.0487823458630175e-05
2266,0,1,0.0,0.0,5.0487823458630175e-05
2267,0,1,0.0,0.0,5.0487823458630175e-05
2268,0,1,0.0,0.0,5.0487823458630175e-05
2269,0,2,0.0,0.0,5.0487823458630175e-05
2270,0,1,0.0,0.0,5.0487823458630175e-05
2274,0,48,0.0,0.0,5.0487823458630175e-05
5393,20,0,0.21956224782595943,0.0,0.00015147532849742765
7490,3,27,0.19400870877523146,9.556568234119209e-06,6.817414596801273e-05
8175,1,0,0.1663983878629396,0.0,6.012446195061869e-05
2278,0,4,0.0,0.0,5.0487823458630175e-05
2280,0,1,0.0,0.0,5.0487823458630175e-05
2282,0,5,0.0,0.0,5.0487823458630175e-05
2283,0,1,0.0,0.0,5.0487823458630175e-05
2286,0,6,0.0,0.0,5.0487823458630175e-05
2287,0,4,0.0,0.0,5.0487823458630175e-05
3556,6,14,0.20279666970760202,7.505340563986977e-06,0.00010037032088242018
6055,3,0,0.18390065731803537,0.0,5.6065287454672085e-05
2288,0,1,0.0,0.0,5.0487823458630175e-05
4876,2,0,0.18674741671924336,0.0,0.00011736811875048123
2291,0,1,0.0,0.0,5.0487823458630175e-05
2292,0,1,0.0,0.0,5.0487823458630175e-05
2265,0,1,0.0,0.0,5.0487823458630175e-05
2293,0,2,0.0,0.0,5.0487823458630175e-05
2295,0,2,0.0,0.0,5.0487823458630175e-05
2296,0,2,0.0,0.0,5.0487823458630175e-05
3770,12,22,0.21752320548062,0.00011150562903912997,0.0002252275074822675
2298,0,48,0.0,0.0,5.0487823458630175e-05
2299,0,67,0.0,0.0,5.0487823458630175e-05
2300,0,1,0.0,0.0,5.0487823458630175e-05
2301,0,1,0.0,0.0,5.0487823458630175e-05
2302,0,1,0.0,0.0,5.0487823458630175e-05
2304,0,1,0.0,0.0,5.0487823458630175e-05
2305,1,0,0.0001405678942929435,0.0,9.350161227223095e-05
2308,0,1,0.0,0.0,5.0487823458630175e-05
2310,0,1,0.0,0.0,5.0487823458630175e-05
2311,0,1,0.0,0.0,5.0487823458630175e-05
2312,0,1,0.0,0.0,5.0487823458630175e-05
2313,0,1,0.0,0.0,5.0487823458630175e-05
2314,0,3,0.0,0.0,5.0487823458630175e-05
2315,0,1,0.0,0.0,5.0487823458630175e-05
2309,0,3,0.0,0.0,5.0487823458630175e-05
2316,0,3,0.0,0.0,5.0487823458630175e-05
5375,24,0,0.21746878331779992,0.0,0.00040188933446104003
2317,0,2,0.0,0.0,5.0487823458630175e-05
2318,0,2,0.0,0.0,5.0487823458630175e-05
2319,0,3,0.0,0.0,5.0487823458630175e-05
2320,0,2,0.0,0.0,5.0487823458630175e-05
2321,0,3,0.0,0.0,5.0487823458630175e-05
2330,0,2,0.0,0.0,5.0487823458630175e-05
1561,0,1,0.0,0.0,5.0487823458630175e-05
2331,0,2,0.0,0.0,5.0487823458630175e-05
2334,0,1,0.0,0.0,5.0487823458630175e-05
2335,0,1,0.0,0.0,5.0487823458630175e-05
2336,0,1,0.0,0.0,5.0487823458630175e-05
2337,0,1,0.0,0.0,5.0487823458630175e-05
2342,5,5,0.1991133853203694,1.2469647361810523e-05,9.774030403830172e-05
2343,0,7,0.0,0.0,5.0487823458630175e-05
2344,0,1,0.0,0.0,5.0487823458630175e-05
2349,0,2,0.0,0.0,5.0487823458630175e-05
2351,0,1,0.0,0.0,5.0487823458630175e-05
2352,0,2,0.0,0.0,5.0487823458630175e-05
2353,0,1,0.0,0.0,5.0487823458630175e-05
2272,0,31,0.0,0.0,5.0487823458630175e-05
2357,0,12,0.0,0.0,5.0487823458630175e-05
2359,0,2,0.0,0.0,5.0487823458630175e-05
2360,0,3,0.0,0.0,5.0487823458630175e-05
2361,0,1,0.0,0.0,5.0487823458630175e-05
2363,0,4,0.0,0.0,5.0487823458630175e-05
2365,1,77,0.0001405678942929435,4.576904866898032e-05,9.350161227223095e-05
2367,0,8,0.0,0.0,5.0487823458630175e-05
2368,0,17,0.0,0.0,5.0487823458630175e-05
5231,12,0,0.1980718318652004,0.0,0.0003616315344196736
5255,12,8,0.20753643531837757,4.8282813316807724e-05,0.0001385612985395141
5303,3,0,0.19543288917326335,0.0,5.92349266336368e-05
5467,15,0,0.21258548017391807,0.0,7.213829093452702e-05
5564,10,0,0.20783615467486757,0.0,8.030242392253087e-05
5664,5,0,0.20615201847856057,0.0,7.46960543685143e-05
6041,8,0,0.1989786521532092,0.0,7.550122014308899e-05
6107,4,0,0.19061181280425926,0.0,5.448549178352638e-05
6235,8,0,0.19918000464526883,0.0,6.342651734299026e-05
7928,18,3,0.2127933634670956,5.2873238160178475e-05,0.0002820947585713293
2370,0,2,0.0,0.0,5.0487823458630175e-05
2372,0,7,0.0,0.0,5.0487823458630175e-05
2374,0,1,0.0,0.0,5.0487823458630175e-05
2379,0,45,0.0,0.0,5.0487823458630175e-05
2380,0,1,0.0,0.0,5.0487823458630175e-05
2382,0,1,0.0,0.0,5.0487823458630175e-05
2387,0,66,0.0,0.0,5.0487823458630175e-05
5354,6,0,0.19408871167176736,0.0,0.00010726815303053222
2388,0,1,0.0,0.0,5.0487823458630175e-05
2389,0,1,0.0,0.0,5.0487823458630175e-05
2390,0,2,0.0,0.0,5.0487823458630175e-05
2392,0,1,0.0,0.0,5.0487823458630175e-05
2391,0,1,0.0,0.0,5.0487823458630175e-05
2394,0,1,0.0,0.0,5.0487823458630175e-05
2395,0,1,0.0,0.0,5.0487823458630175e-05
2396,0,1,0.0,0.0,5.0487823458630175e-05
2393,0,4,0.0,0.0,5.0487823458630175e-05
2399,0,2,0.0,0.0,5.0487823458630175e-05
2401,0,1,0.0,0.0,5.0487823458630175e-05
2402,0,2,0.0,0.0,5.0487823458630175e-05
2403,0,2,0.0,0.0,5.0487823458630175e-05
2404,0,1,0.0,0.0,5.0487823458630175e-05
2405,0,1,0.0,0.0,5.0487823458630175e-05
2406,0,2,0.0,0.0,5.0487823458630175e-05
2407,0,4,0.0,0.0,5.0487823458630175e-05
2306,0,4,0.0,0.0,5.0487823458630175e-05
7304,11,0,0.2083340074212895,0.0,6.656264904926806e-05
2412,0,3,0.0,0.0,5.0487823458630175e-05
2413,0,2,0.0,0.0,5.0487823458630175e-05
2414,0,6,0.0,0.0,5.0487823458630175e-05
2417,0,7,0.0,0.0,5.0487823458630175e-05
2418,0,1,0.0,0.0,5.0487823458630175e-05
2113,0,7,0.0,0.0,5.0487823458630175e-05
2420,2,0,0.000281135788585887,0.0,9.964643924560248e-05
2419,0,1,0.0,0.0,5.0487823458630175e-05
2424,0,1,0.0,0.0,5.0487823458630175e-05
2428,0,1,0.0,0.0,5.0487823458630175e-05
2429,0,2,0.0,0.0,5.0487823458630175e-05
2427,0,11,0.0,0.0,5.0487823458630175e-05
2434,0,2,0.0,0.0,5.0487823458630175e-05
2437,0,2,0.0,0.0,5.0487823458630175e-05
2373,0,2,0.0,0.0,5.0487823458630175e-05
2438,0,1,0.0,0.0,5.0487823458630175e-05
2462,0,4,0.0,0.0,5.0487823458630175e-05
2463,0,1,0.0,0.0,5.0487823458630175e-05
2439,0,1,0.0,0.0,5.0487823458630175e-05
2441,0,1,0.0,0.0,5.0487823458630175e-05
2442,0,1,0.0,0.0,5.0487823458630175e-05
2443,0,1,0.0,0.0,5.0487823458630175e-05
2444,0,6,0.0,0.0,5.0487823458630175e-05
2445,0,1,0.0,0.0,5.0487823458630175e-05
2446,0,1,0.0,0.0,5.0487823458630175e-05
2094,0,1,0.0,0.0,5.0487823458630175e-05
2447,0,1,0.0,0.0,5.0487823458630175e-05
2448,0,1,0.0,0.0,5.0487823458630175e-05
2449,0,1,0.0,0.0,5.0487823458630175e-05
2450,0,1,0.0,0.0,5.0487823458630175e-05
2451,0,2,0.0,0.0,5.0487823458630175e-05
2452,0,42,0.0,0.0,5.0487823458630175e-05
2453,0,1,0.0,0.0,5.0487823458630175e-05
2454,0,1,0.0,0.0,5.0487823458630175e-05
2455,0,1,0.0,0.0,5.0487823458630175e-05
2465,0,1,0.0,0.0,5.0487823458630175e-05
2457,0,1,0.0,0.0,5.0487823458630175e-05
2466,0,1,0.0,0.0,5.0487823458630175e-05
2458,0,6,0.0,0.0,5.0487823458630175e-05
2459,0,1,0.0,0.0,5.0487823458630175e-05
2460,0,1,0.0,0.0,5.0487823458630175e-05
2461,0,1,0.0,0.0,5.0487823458630175e-05
2471,0,1,0.0,0.0,5.0487823458630175e-05
2472,0,75,0.0,0.0,5.0487823458630175e-05
2473,0,103,0.0,0.0,5.0487823458630175e-05
2476,0,35,0.0,0.0,5.0487823458630175e-05
2477,0,1,0.0,0.0,5.0487823458630175e-05
2478,0,6,0.0,0.0,5.0487823458630175e-05
2480,0,7,0.0,0.0,5.0487823458630175e-05
2481,0,8,0.0,0.0,5.0487823458630175e-05
2482,0,3,0.0,0.0,5.0487823458630175e-05
2487,0,1,0.0,0.0,5.0487823458630175e-05
2488,0,21,0.0,0.0,5.0487823458630175e-05
2489,0,1,0.0,0.0,5.0487823458630175e-05
2491,0,1,0.0,0.0,5.0487823458630175e-05
2492,0,1,0.0,0.0,5.0487823458630175e-05
2493,0,6,0.0,0.0,5.0487823458630175e-05
2494,0,1,0.0,0.0,5.0487823458630175e-05
2495,0,1,0.0,0.0,5.0487823458630175e-05
2496,0,2,0.0,0.0,5.0487823458630175e-05
2497,0,38,0.0,0.0,5.0487823458630175e-05
2500,0,3,0.0,0.0,5.0487823458630175e-05
2502,0,30,0.0,0.0,5.0487823458630175e-05
2503,0,2,0.0,0.0,5.0487823458630175e-05
8296,14,0,0.2094658769586405,0.0,8.647942643048504e-05
2505,0,1,0.0,0.0,5.0487823458630175e-05
5311,11,0,0.20979489325813794,0.0,0.00010601545572891967
2509,0,11,0.0,0.0,5.0487823458630175e-05
2512,0,1,0.0,0.0,5.0487823458630175e-05
2514,0,1,0.0,0.0,5.0487823458630175e-05
2513,0,1,0.0,0.0,5.0487823458630175e-05
2515,0,1,0.0,0.0,5.0487823458630175e-05
5926,6,0,0.20291935796090976,0.0,8.245478213748093e-05
6532,7,0,0.20881093060969108,0.0,0.00012454804216107697
2518,0,4,0.0,0.0,5.0487823458630175e-05
2519,0,1,0.0,0.0,5.0487823458630175e-05
2355,0,1,0.0,0.0,5.0487823458630175e-05
2520,0,1,0.0,0.0,5.0487823458630175e-05
2530,0,1,0.0,0.0,5.0487823458630175e-05
2531,0,2,0.0,0.0,5.0487823458630175e-05
2521,0,1,0.0,0.0,5.0487823458630175e-05
2522,0,1,0.0,0.0,5.0487823458630175e-05
2523,0,5,0.0,0.0,5.0487823458630175e-05
2534,0,1,0.0,0.0,5.0487823458630175e-05
2526,0,1,0.0,0.0,5.0487823458630175e-05
2527,0,2,0.0,0.0,5.0487823458630175e-05
2528,0,1,0.0,0.0,5.0487823458630175e-05
2536,0,1,0.0,0.0,5.0487823458630175e-05
2537,0,1,0.0,0.0,5.0487823458630175e-05
2538,0,1,0.0,0.0,5.0487823458630175e-05
2529,0,1,0.0,0.0,5.0487823458630175e-05
2540,0,1,0.0,0.0,5.0487823458630175e-05
1181,0,1,0.0,0.0,5.0487823458630175e-05
2541,0,37,0.0,0.0,5.0487823458630175e-05
2543,0,1,0.0,0.0,5.0487823458630175e-05
2498,0,1,0.0,0.0,5.0487823458630175e-05
2545,0,7,0.0,0.0,5.0487823458630175e-05
2546,0,34,0.0,0.0,5.0487823458630175e-05
6435,11,0,0.20776687595664262,0.0,9.958755931079025e-05
2548,0,12,0.0,0.0,5.0487823458630175e-05
2549,0,70,0.0,0.0,5.0487823458630175e-05
2551,0,2,0.0,0.0,5.0487823458630175e-05
899,0,24,0.0,0.0,5.0487823458630175e-05
2555,0,12,0.0,0.0,5.0487823458630175e-05
2556,0,1,0.0,0.0,5.0487823458630175e-05
2566,0,32,0.0,0.0,5.0487823458630175e-05
2557,0,77,0.0,0.0,5.0487823458630175e-05
4220,13,3,0.20434862847873267,9.48313463187961e-05,0.00016891897081584384
2469,0,3,0.0,0.0,5.0487823458630175e-05
2567,0,5,0.0,0.0,5.0487823458630175e-05
2558,0,2,0.0,0.0,5.0487823458630175e-05
2559,0,82,0.0,0.0,5.0487823458630175e-05
5406,13,1,0.21889398696046633,4.2513956697420284e-07,9.498330015110401e-05
2561,0,2,0.0,0.0,5.0487823458630175e-05
2562,0,2,0.0,0.0,5.0487823458630175e-05
2563,0,2,0.0,0.0,5.0487823458630175e-05
2564,0,50,0.0,0.0,5.0487823458630175e-05
4778,15,1,0.22119854304250117,2.1586347416352538e-07,0.00024304773058838428
5364,6,0,0.21520334717571452,0.0,7.029978856362546e-05
6942,10,0,0.21695114092235568,0.0,9.807159445303103e-05
7319,8,0,0.2123540700525024,0.0,0.00011585280524320233
7362,17,8,0.21581536828252715,1.6941552240081886e-05,9.906766827852002e-05
7857,8,0,0.2110856108381536,0.0,0.00011410997205395297
7996,11,0,0.2107273857263145,0.0,0.000130059809238781
8068,4,0,0.20770917896248636,0.0,7.020689187402506e-05
8169,14,0,0.21613614790611843,0.0,0.00010559907968927507
2569,0,5,0.0,0.0,5.0487823458630175e-05
2572,0,7,0.0,0.0,5.0487823458630175e-05
2573,0,1,0.0,0.0,5.0487823458630175e-05
2574,0,2,0.0,0.0,5.0487823458630175e-05
5713,8,1,0.20404865600281355,2.4428164768873837e-08,8.235006523520085e-05
2577,0,2,0.0,0.0,5.0487823458630175e-05
2578,0,12,0.0,0.0,5.0487823458630175e-05
2581,0,1,0.0,0.0,5.0487823458630175e-05
2582,0,1,0.0,0.0,5.0487823458630175e-05
2583,0,2,0.0,0.0,5.0487823458630175e-05
2584,0,1,0.0,0.0,5.0487823458630175e-05
2586,0,2,0.0,0.0,5.0487823458630175e-05
4625,11,4,0.20890493486392486,7.070179767857735e-05,0.00015287644011312645
2596,0,13,0.0,0.0,5.0487823458630175e-05
2598,0,7,0.0,0.0,5.0487823458630175e-05
2603,0,1,0.0,0.0,5.0487823458630175e-05
6080,9,0,0.1982016320292958,0.0,0.0001171273302687813
2606,0,1,0.0,0.0,5.0487823458630175e-05
2608,0,14,0.0,0.0,5.0487823458630175e-05
2609,0,7,0.0,0.0,5.0487823458630175e-05
2610,0,1,0.0,0.0,5.0487823458630175e-05
2611,0,7,0.0,0.0,5.0487823458630175e-05
5387,15,1,0.20876494160886444,4.288601906661201e-05,0.00024060873729815635
2613,0,25,0.0,0.0,5.0487823458630175e-05
2614,0,5,0.0,0.0,5.0487823458630175e-05
2615,0,2,0.0,0.0,5.0487823458630175e-05
2616,0,1,0.0,0.0,5.0487823458630175e-05
5240,3,0,0.19607842328000666,0.0,6.538215957124137e-05
5533,3,0,0.17604047106098508,0.0,5.672955182740798e-05
5956,2,0,0.18913689208615625,0.0,6.254887662976286e-05
6109,5,0,0.20193324876995503,0.0,6.372637393128182e-05
6279,1,0,0.17599904782434783,0.0,5.2384724674519006e-05
2627,0,1,0.0,0.0,5.0487823458630175e-05
2626,0,3,0.0,0.0,5.0487823458630175e-05
2630,0,2,0.0,0.0,5.0487823458630175e-05
2631,0,1,0.0,0.0,5.0487823458630175e-05
2632,0,1,0.0,0.0,5.0487823458630175e-05
2633,0,1,0.0,0.0,5.0487823458630175e-05
1863,0,1,0.0,0.0,5.0487823458630175e-05
2634,0,1,0.0,0.0,5.0487823458630175e-05
2635,0,1,0.0,0.0,5.0487823458630175e-05
2636,0,1,0.0,0.0,5.0487823458630175e-05
2637,0,1,0.0,0.0,5.0487823458630175e-05
2639,0,1,0.0,0.0,5.0487823458630175e-05
2640,0,1,0.0,0.0,5.0487823458630175e-05
2641,0,1,0.0,0.0,5.0487823458630175e-05
2642,0,1,0.0,0.0,5.0487823458630175e-05
2644,0,1,0.0,0.0,5.0487823458630175e-05
2628,0,1,0.0,0.0,5.0487823458630175e-05
2648,0,1,0.0,0.0,5.0487823458630175e-05
2649,0,1,0.0,0.0,5.0487823458630175e-05
6543,5,0,0.1967903476752035,0.0,7.768171121918354e-05
2656,0,1,0.0,0.0,5.0487823458630175e-05
5260,6,0,0.20622022427458325,0.0,7.743673715133431e-05
8024,6,0,0.19636669820002978,0.0,0.00012601336911793873
2659,0,12,0.0,0.0,5.0487823458630175e-05
2661,0,1,0.0,0.0,5.0487823458630175e-05
2663,0,2,0.0,0.0,5.0487823458630175e-05
